Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1956,67860.35265032259,11870.540347194385,15204.617684570685,55454.35658100685,11187.122379625012,14387.865380007544,11758.470316593415,466.02540259470624,599.3597395884752,647.5257527223154,217.39256497466593,217.39256497466593,3330.0150743720587,750.9411221522587,975.0264640272708
1957,70918.1491005563,12627.988922347253,16181.38103930797,57819.46303483921,11881.942146026304,15286.693415900374,12425.265348704797,518.728625273487,667.3694723601384,673.4207170122967,227.31815104746158,227.31815104746158,3057.7964502337127,757.4485751528682,976.7633547372843
1958,75111.17525173876,13391.499616600084,17178.893816923566,59924.59208467416,12565.320919711485,16183.283273248846,14486.217705241588,588.4432508827744,757.875097668897,700.3654618230213,237.73544600582574,237.73544600582574,4193.026151182465,763.510694252831,997.5127776155969
1959,78547.02879855604,14156.844773865194,18172.768114867784,62954.31268462707,13266.049868976483,17096.547977120073,14864.31417993685,642.1776794105224,827.6029122695206,728.4019339921351,248.61722547818803,248.61722547818803,3435.8535468172777,765.3451572651102,993.8742979442177
1960,84826.40324103835,15853.64544074553,20384.02460583416,68237.66037742668,14887.701486652779,19212.938639510434,15831.194527892718,705.9534027327932,911.0954149637721,757.5483357189561,259.99055135995604,259.99055135995604,6279.374442482309,1696.8006668803355,2211.256490966378
1961,91221.04583195885,17548.115301987822,22571.151902525926,72365.02874321224,16429.82378619096,21207.038183846304,18068.156219530225,845.4331624888716,1091.2553653716375,787.8608692163688,272.8583533079847,272.8583533079847,6394.642590920499,1694.4698612422926,2187.127296691764
1962,96697.30229344947,19201.500905350073,24721.479100057742,76830.90352431424,17938.19254234253,23173.067269255356,19046.998155815007,976.9557375462506,1262.0592053410878,819.4006133202155,286.35262546129286,286.35262546129286,5476.256461490615,1653.3856033622505,2150.3271975318166
1963,103082.46223397233,20826.73195630759,26869.88916448081,80501.25191313372,19385.494009454866,25092.791163687187,21729.03186405957,1140.7874669463108,1476.6475208872146,852.1784567790185,300.45047990640944,300.45047990640944,6385.159940522863,1625.2310509575182,2148.4100644230675
1964,109255.30121881427,22431.01717847627,28998.91484320036,84896.62022798286,20818.640214533567,27001.31278096065,23472.420926076094,1297.1514562493603,1682.376554546374,886.2600647553406,315.2255076933395,315.2255076933395,6172.8389848419465,1604.2852221686808,2129.0256787195503
1965,115213.76554807663,24032.74964115964,31110.18150890975,89072.47070545098,22239.670172036527,28880.43601094426,25219.61969094134,1462.3777877981347,1899.0438166405058,921.6751516843207,330.7016813249799,330.7016813249799,5958.464329262351,1601.7324626833688,2111.2666657093905
